review_body_-1,review_body_0,review_body_1,__joinsource_column_name__
-0.05470510779911153,-0.054802745728331326,0.10654506229570426,1502
-0.06939592119073912,-0.06946444322575429,0.13420246726023644,1121
-0.015952270240342403,-0.015979940063227338,0.03164414633090851,1731
0.07785347444577873,0.07080736268613719,-0.15443480124303965,1350
0.1092301863410663,0.09759787252821073,-0.21848413694562163,1266
-0.037189688743688,-0.03722055393064583,0.07299216266602238,765
0.06969678114272349,0.0675123441042732,-0.14208310439605887,283
0.0,0.0,0.0,1036
-0.06578541903345081,-0.06583526021110708,0.12741387158882866,505
0.017156522172245725,0.01716724480735632,-0.03458217597286828,1844
0.0,0.0,-1.3400481491121496E-7,622
0.01237065507688373,0.012378294770766018,-0.02487416532218456,759
0.10629223128612963,0.09922061680621108,-0.21700682515336034,851
-0.08097133340664353,-0.08108667849146745,0.15581051014205838,1366
-2.528017786169734E-4,-2.523456293613835E-4,5.044858404100738E-4,1561
-0.17016753475870128,-0.17036153499694284,0.3153928918853877,882
-0.02008395510206107,-0.020131515298437375,0.03977267970031162,366
-0.03216260286562178,-0.03221108472052825,0.06329715812131342,97
-0.0757974128119242,-0.07590823432491978,0.14619465168054568,72
0.0,0.0,0.0,201
0.095347536447002,0.08825970454639886,-0.19264309275416824,1222
-0.03303998070754244,-0.03307931127134922,0.06498659395045336,1043
-0.037189688743688,-0.03722055393064583,0.07299216266602238,285
-0.07575053646362295,-0.0758568781865756,0.14610306689206487,946
0.01464469211126751,0.014655487342279505,-0.02948282951791148,1290
0.0,0.0,-1.3400481491121496E-7,404
-0.06939592119073912,-0.06946444322575429,0.13420246726023644,825
-0.02008395510206107,-0.020131515298437375,0.03977267970031162,1124
0.0,0.0,-1.3400481491121496E-7,1469
0.0,0.0,0.0,1375
0.04917194578041184,0.04698240073031157,-0.0984595916493829,1113
-0.07575053646362295,-0.0758568781865756,0.14610306689206487,522
-0.056828545584355905,-0.056888347521309446,0.11053314680668791,1178
0.0,0.0,0.0,1802
-0.023371580865789054,-0.023392855789353573,0.046176469162890754,1789
0.0,0.0,0.0,180
-0.078718716294372,-0.07881439181232641,0.15161280293289559,980
0.10629223128612963,0.09922061680621108,-0.21700669114854543,787
-0.03108196324879786,-0.031120207298529157,0.06119370607140551,1995
-0.03569003792053349,-0.03573903938134415,0.07011722736327086,1953
0.06385587222218991,0.05680574596530197,-0.1243790610614629,1094
0.08948392843223762,0.08244715569655325,-0.17978846905337065,1999
0.09870640409434073,0.09163337255649173,-0.20009662792419391,451
-0.018911349896671092,-0.01893437995588665,0.03745063326448106,496
-0.04594128822323229,-0.04598703262193249,0.08980615607558329,232
0.02106952527765138,0.016678845500915362,-0.038064462001052735,1891
0.09263274765266527,0.08557102707760245,-0.18668311430706996,1434
-0.0014057848617637925,-0.001406406765535606,0.0028068972328317843,1626
0.0,0.0,1.3400481491121496E-7,1824
-0.00849464015393886,-0.00850108939224481,0.016904137962058474,389
0.0,0.0,0.0,849
-0.043378265492716284,-0.04344620417065459,0.08492146804704348,729
-0.048029420424183455,-0.048085595280567994,0.093805105687359,88
-0.043378265492716284,-0.04344606808177265,0.08492133755964992,365
0.0,0.0,1.3400481491121496E-7,1740
-0.037189688743688,-0.03722055393064583,0.07299229667083729,711
-0.04484531109130108,-0.044913894019475986,0.087731659411318,926
0.1062921014001037,0.09922074681378568,-0.21700654564630395,1480
0.0,0.0,1.3400481491121496E-7,408
0.0,0.0,0.0,341
-0.0820510844754695,-0.08214963464796321,0.15779569023109674,515
0.0,0.0,1.3400481491121496E-7,1035
-0.18976296542252769,-0.19414986941964096,0.352582189850668,491
-0.2260148928752146,-0.22627216867039346,0.41006181727010566,1467
0.0,0.0,1.3400481491121496E-7,829
-0.037189688743688,-0.03722055393064583,0.07299229667083729,274
0.0,0.0,1.3400481491121496E-7,1335
0.0714449203789459,0.0643872988400297,-0.14060405697997191,999
-0.006200701830795352,-0.0062082142615773606,0.012356115582446425,1674
-0.03608907029137065,-0.0361359172861786,0.07088490642011658,1669
0.1062921014001037,0.09922074681378568,-0.21700654564630395,94
0.1092301863410663,0.09759787252821073,-0.21848400294080672,1897
-0.01649640686523801,-0.016514610079994885,0.03270503123340307,119
0.013086929602351915,0.013093937773373088,-0.026322909462426325,1002
0.0,0.0,0.0,1441
-0.048029420424183455,-0.048085595280567994,0.093805105687359,264
-0.03074413484483307,-0.030782957770037922,0.06053918073250886,311
-0.05482140738830721,-0.05487284196610753,0.10672219736251454,1702
0.0,0.0,0.0,1903
-0.07461720204328659,-0.08151545334358057,0.15031239173856947,900
0.0,0.0,1.3400481491121496E-7,723
0.024376056725698758,0.017715951447309086,-0.04249238450658044,778
0.0,0.0,0.0,15
-0.08097133340664353,-0.08108654054392639,0.1558106441468733,870
-0.08452003973541822,-0.08457900100462645,0.16232679645960602,1331
0.002454811377583077,0.002440169729459929,-0.00489502931216268,117
-0.03108196324879786,-0.031120207298529157,0.06119370607140551,734
0.0,0.0,0.0,898
0.09036731640559559,0.08333216638718244,-0.1817294003051807,67
0.0029366000747884646,-0.0014639538032065191,-0.001470392233707929,214
0.0,0.0,0.0,1871
0.0,0.0,1.3400481491121496E-7,1117
0.0,0.0,1.3400481491121496E-7,877
-0.008702117681612553,-0.008705610686167264,0.017312427867240854,455
-0.04125421855643652,-0.04129926053733557,0.08082495512233612,1882
-0.013145855720295252,-0.013160576273147373,0.026105153612362986,40
0.07584163643367958,0.07128912293175427,-0.15277859161286966,1579
0.1062921014001037,0.09922074681378568,-0.21700667965111886,884
-0.030469695489525273,-0.030498717793466246,0.05999745306369375,299
0.060238894467253945,0.053205466021151504,-0.11670925741786498,1627
-0.01335055950838715,-0.013378618624815597,0.02652179757972739,193
0.1062921014001037,0.09922074681378568,-0.21700667965111886,157
0.06691751215389175,0.05539166684862151,-0.1261388905937949,272
-0.043378265492716284,-0.04344606808177265,0.08492120355483501,1528
-0.01649640686523801,-0.016514610079994885,0.03270489722858816,1239
0.0,0.0,-1.3400481491121496E-7,1987
-0.08514171380595381,-0.08960150081208407,0.16753751130206807,106
0.10629223128612963,0.09922061680621108,-0.21700682515336034,1163
-0.023007187600920465,-0.023066098159786663,0.0455017367012136,452
0.07530873329322296,0.06825358614203714,-0.1489257700845945,112
0.1016510370728122,0.09000717951566428,-0.20156356770140738,267
-0.0014057848617637925,-0.001406406765535606,0.002806763228016873,1812
-0.038647412150402016,-0.03867919592929703,0.0758006479019544,1307
0.1062921014001037,0.09922074681378568,-0.21700667965111886,115
0.0,0.0,0.0,965
0.0,0.0,-1.3400481491121496E-7,297
0.0,0.0,-1.3400481491121496E-7,1221
-0.06578555640229533,-0.06583526021110708,0.12741387158882866,1422
-0.03686962813370753,-0.03691123651483885,0.07238528487173557,1818
0.049601468254986236,0.04741012041814263,-0.09936013771753638,183
0.0,0.0,-1.3400481491121496E-7,1880
-0.010926045581894916,-0.010934341142676218,0.021716630759055167,268
-6.098217259623562E-4,-0.0028503801057444544,0.0034540043217865524,348
0.10629223128612963,0.09922061680621108,-0.21700682515336034,1793
0.0,0.0,-1.3400481491121496E-7,1191
0.013061800019987246,0.00864408050085197,-0.021797941473410964,470
-0.1997022389614117,-0.19992808876499435,0.36591370110050997,1678
0.1062921014001037,0.09922074681378568,-0.21700667965111886,758
0.10629223128612963,0.09922061680621108,-0.21700682515336034,662
0.10629223128612963,0.09922061680621108,-0.21700682515336034,987
0.0,0.0,-1.3400481491121496E-7,1834
0.0,0.0,0.0,1432
0.1062921014001037,0.09922074681378568,-0.21700667965111886,42
0.017156522172245725,0.01716724480735632,-0.03458217597286828,615
-8.895328434501693E-4,-9.15222696173168E-4,0.0018015578103829366,716
-0.11940975017303168,-0.11949717796846715,0.22590884501186198,916
-0.11122777627703051,-0.11811097707710227,0.21730067634028338,393
0.10070576475099147,0.09362355569198388,-0.2045276754992973,19
-0.037189688743688,-0.03722055393064583,0.07299216266602238,1042
-0.17686095748724462,-0.17706551763665979,0.32693857355793954,318
0.1062921014001037,0.09922074681378568,-0.21700667965111886,1038
-0.03108196324879786,-0.031120207298529157,0.061193572066590596,1123
0.0,0.0,0.0,1700
-0.05182857815627162,-0.051914747369703584,0.10107087126778802,1788
0.0,0.0,-1.3400481491121496E-7,167
0.0,0.0,0.0,524
-0.03608907029137065,-0.0361359172861786,0.07088490642011658,1989
0.1062921014001037,0.09922074681378568,-0.21700654564630395,392
-0.028148251722619477,-0.032533859791811115,0.059720971680016555,1778
-0.15033535605742698,-0.1504656772675479,0.28081998304815714,231
0.0,0.0,1.3400481491121496E-7,1663
0.01548384581018769,0.015494391244679884,-0.031184411543377144,1597
0.09046113597786032,0.08340086749607378,-0.1819080499548794,93
0.017156522172245725,0.01716724480735632,-0.03458204196805337,1188
-0.06939592119073912,-0.06946444322575429,0.13420260126505135,1067
0.1055136075224491,0.09844074368806122,-0.21526247464226556,1386
0.09263274765266527,0.08557102707760245,-0.18668311430706996,1063
0.0,0.0,1.3400481491121496E-7,652
-0.037189688743688,-0.03722055393064583,0.07299229667083729,1380
-0.031235695120148566,-0.03127373732256655,0.06149148501754598,1246
-0.037189688743688,-0.03722055393064583,0.07299229667083729,1685
0.10394258018780822,0.09687682785922958,-0.2117588782665618,1519
-0.07575053646362295,-0.0758568781865756,0.14610306689206487,1557
-0.036222818426990044,-0.03626948910651673,0.07114289715043187,1902
0.10629223128612963,0.09922061680621108,-0.21700682515336034,417
-0.05928660799050389,-0.06370647866121237,0.11929722508600249,325
0.017156522172245725,0.01716724480735632,-0.03458217597286828,1885
-0.05791484379469325,-0.06228194302081225,0.11665959105564805,196
0.0029366000747884646,-0.0014639538032065191,-0.0014705262385228401,1378
0.10165090701319413,0.09000704915988167,-0.20156342314415865,410
0.10629223128612963,0.09922061680621108,-0.21700682515336034,1850
0.0,0.0,0.0,596
0.1062921014001037,0.09922074681378568,-0.21700667965111886,852
0.0,0.0,0.0,1412
0.10629223128612963,0.09922061680621108,-0.21700682515336034,514
0.07443855181861625,0.06536785433336245,-0.1448790870798432,1250
-0.17016753475870128,-0.17036153499694284,0.3153928918853877,1018
0.0,0.0,0.0,781
0.0,0.0,-1.3400481491121496E-7,594
-0.020097336634805174,-0.024446892302662726,0.04400890245078537,1405
-0.08247398380011295,-0.08258989562038843,0.15859470817600396,1946
0.080260949790112,0.07321179806900613,-0.15964917261042377,326
0.10234990693177981,0.09528252882870913,-0.20820408672126478,532
-0.1636566543697987,-0.163817482165301,0.3040879395054373,1190
0.0,0.0,0.0,1855
0.051844196081779814,0.04963139172039488,-0.10405738571103551,213
0.01464469211126751,0.014655487342279505,-0.02948282951791148,618
-0.00849464015393886,-0.00850108939224481,0.016904003957243563,2
0.0,0.0,-1.3400481491121496E-7,1640
0.080260949790112,0.07321179806900613,-0.15964917261042377,984
0.10629223128612963,0.09922061680621108,-0.21700682515336034,1682
-0.025952467252656652,-0.02599511813963362,0.05123072519676797,349
-0.11710373976987853,-0.11719839362373541,0.2217701716987911,1515
0.10629223128612963,0.09922061680621108,-0.21700682515336034,1334
-0.06438983080519112,-0.06447050688271116,0.12481996305362841,46
-0.014103150696405775,-0.014123504995225189,0.02799754408632782,1102
0.08763353701696375,0.08057931617711356,-0.17571384243969135,466
-0.02008395510206107,-0.020131515298437375,0.03977267970031162,1589
-0.05108350176795706,-0.05799082693200608,0.10613448929976821,1932
0.061061108130953556,0.05402915389682139,-0.11845565125696067,1574
0.09821159034495075,0.09365806339278415,-0.20179328022519238,1260
0.10328979084715517,0.09622589833242501,-0.2103040531302519,1565
-0.043378265492716284,-0.04344620417065459,0.08492133404222857,504
0.1062921014001037,0.09922074681378568,-0.21700667965111886,370
0.0,0.0,0.0,1978
0.018079860718850593,0.018092897240835626,-0.0364620603862007,1269
0.04402599824389741,0.04179384260389585,-0.08763461307249754,1306
0.06672289235895279,0.06453572742685143,-0.13569723708337267,330
0.1062921014001037,0.09922074681378568,-0.21700667965111886,1321
0.0,0.0,1.3400481491121496E-7,725
0.08763353701696375,0.08057918545880649,-0.17571385145558516,1701
0.0,0.0,1.3400481491121496E-7,1914
-0.03108196324879786,-0.03112007179461629,0.06119370607140551,1174
0.0,0.0,1.3400481491121496E-7,1081
-0.011960930736926167,-0.011970717790703023,0.023762347795657557,84
-0.014103150696405775,-0.014123504995225189,0.02799767809114273,1656
0.0,0.0,0.0,9
-0.22348403009133633,-0.2237153845088965,0.40583017851179587,1545
-0.018585342194798904,-0.018600295155570823,0.036803449558033274,1577
-0.03146189811819833,-0.03148216097626677,0.06191248205764055,1278
-0.04484531109130108,-0.044913894019475986,0.087731659411318,1567
0.0,0.0,1.3400481491121496E-7,14
0.0,0.0,1.3400481491121496E-7,685
0.1050393853405186,0.09796451612969159,-0.21419929912073643,1337
0.0,0.0,0.0,793
-0.037529095616050556,-0.03757662265876949,0.07366217008333753,96
0.080260949790112,0.07321179806900613,-0.15964903860560886,1962
-0.015104207412478865,-0.015128659140174028,0.029972794943853076,895
0.0,0.0,1.3400481491121496E-7,1511
0.0,0.0,1.3400481491121496E-7,1281
-0.06587938092592593,-0.06595433607236911,0.12761434301120178,1722
0.080260949790112,0.07321179806900613,-0.15964903860560886,75
0.01548384581018769,0.015494391244679884,-0.031184411543377144,1836
0.0,0.0,1.3400481491121496E-7,1816
0.0,0.0,0.0,1981
-0.043378265492716284,-0.04344606808177265,0.08492133755964992,822
0.10629223128612963,0.09922061680621108,-0.21700669114854543,1655
-0.037189688743688,-0.03722055393064583,0.07299229667083729,1664
3.8030353952467344E-4,3.5448163445550573E-4,-7.341679645940236E-4,735
0.0,0.0,1.3400481491121496E-7,1088
0.0,0.0,1.3400481491121496E-7,289
-0.037189688743688,-0.03722055393064583,0.07299229667083729,422
-0.03108196324879786,-0.03112007179461629,0.06119370607140551,1900
0.10629223128612963,0.09922061680621108,-0.21700669114854543,600
0.0,0.0,1.3400481491121496E-7,1559
-0.037189688743688,-0.03722055393064583,0.07299229667083729,1650
0.0,0.0,1.3400481491121496E-7,1238
0.0,0.0,1.3400481491121496E-7,482
0.08502314860323634,0.07797753941734131,-0.17001751274354593,1164
-0.01335055950838715,-0.013378618624815597,0.026521931584542302,1228
0.1062921014001037,0.09922074681378568,-0.21700654564630395,1894
-0.037189688743688,-0.03722055393064583,0.07299229667083729,316
-0.0014057848617637925,-0.001406406765535606,0.002806763352701358,246
-0.037189688743688,-0.03722055393064583,0.07299229667083729,1856
0.0,0.0,0.0,1202
-0.028944816513090554,-0.028974352127629555,0.05703840322146225,533
0.0,0.0,1.3400481491121496E-7,1539
0.01548384581018769,0.015494391244679884,-0.031184545548192055,488
-0.03108196324879786,-0.03112007179461629,0.061193572066590596,1521
-0.02008395510206107,-0.020131515298437375,0.03977267970031162,631
0.10234977689839808,0.09528252882870913,-0.20820408672126478,1224
0.10629223128612963,0.09922061680621108,-0.21700682515336034,974
0.09870640409434073,0.09163337255649173,-0.20009676192900883,1314
0.0,0.0,0.0,277
-0.0820509462839113,-0.08214949664633509,0.15779555622628183,1286
0.08623681648715242,0.07917367037669465,-0.17264910752548113,307
0.1062921014001037,0.09922074681378568,-0.21700667965111886,1973
-0.03108196324879786,-0.03112007179461629,0.061193572066590596,547
-0.05182844147696419,-0.05191461087219107,0.10107087126778802,688
0.0,0.0,-1.3400481491121496E-7,1006
0.10629223128612963,0.09922061680621108,-0.21700682515336034,788
-0.05104428552342355,-0.05109519927566519,0.09954526111917417,98
-0.011283814050048857,-0.011310625014598674,0.02244183039447878,407
0.029581251188223523,0.027353467031406842,-0.0576976897512137,184
-0.043378265492716284,-0.04344620417065459,0.08492133404222857,291
-0.03315905764508109,-0.037535337056614604,0.06940901507311503,1208
0.0,0.0,-1.3400481491121496E-7,303
0.0,0.0,0.0,1708
-0.04732369740759279,-0.04737863308538737,0.09245649040953219,1769
0.09821159034495075,0.09365806339278415,-0.20179328022519238,87
0.0,0.0,-1.3400481491121496E-7,689
0.09698498913843268,0.08994108849648152,-0.19631366455989796,1718
0.0,0.0,-1.3400481491121496E-7,21
0.1062921014001037,0.09922074681378568,-0.21700667965111886,136
0.0,0.0,-1.3400481491121496E-7,1688
0.10510435110116223,0.09803903666884006,-0.21435581224993472,237
0.09545047017380659,0.08841046962310262,-0.1929235172682473,331
0.0,0.0,0.0,334
0.1062921014001037,0.09922074681378568,-0.21700667965111886,418
0.0,0.0,1.3400481491121496E-7,633
0.0,0.0,0.0,718
0.0,0.0,1.3400481491121496E-7,1737
0.014644825710312337,0.014655487342279505,-0.02948269551309657,1394
0.0,0.0,0.0,50
-0.037189688743688,-0.03722055393064583,0.07299229667083729,1263
0.0,0.0,1.3400481491121496E-7,1756
0.10167600842894398,0.09461502589658255,-0.20671016382615126,92
-0.03108196324879786,-0.031120207298529157,0.06119370607140551,1841
-0.025766919674448774,-0.02579709826911669,0.05085739069072881,1210
0.0714846818144863,0.06445796744510424,-0.14072265993124555,792
-0.037189688743688,-0.03722055393064583,0.07299229667083729,848
-0.02239149004260521,-0.022429580056565146,0.04427867516961004,1562
0.080260949790112,0.07321179806900613,-0.15964903860560886,1147
0.0,0.0,0.0,721
-0.00849464015393886,-0.00850108939224481,0.016904137962058474,715
0.0,0.0,1.3400481491121496E-7,1442
0.005640933984288554,0.005648369999821434,-0.011308014560319601,1271
-0.08582940241876302,-0.08591320921813761,0.16476843197072755,1830
-0.16922438420734076,-0.16939393656372737,0.3137416395114673,1797
-0.28291422326792626,-0.2832112070531434,0.5029562978401809,1529
-0.0014057848617637925,-0.001406406765535606,0.002806763352701358,301
0.09046113597786032,0.08340086749607378,-0.18190819333867336,730
-0.04484531109130108,-0.044913894019475986,0.087731659411318,64
0.0,0.0,0.0,635
-0.08452003973541822,-0.08457900100462645,0.16232692418705474,528
-0.043378265492716284,-0.04344606808177265,0.08492133755964992,610
-0.07575053646362295,-0.0758568781865756,0.14610320089687978,1392
-0.02986108445181923,-0.029911765475871155,0.058837854699869574,1601
-0.08898090965724281,-0.08907694092918816,0.17058990299992083,1013
0.1092300565641442,0.09759800259667928,-0.21848400294080672,541
-0.0671999951697877,-0.06725970576364126,0.1300787277766311,0
-0.24534901266905373,-0.24563659001341598,0.4420181355410453,1867
-0.00849464015393886,-0.00850108939224481,0.01690427122477367,1643
0.0,0.0,0.0,1172
-0.07350128334999362,-0.08040351029386672,0.14824126594990328,548
-0.17221938303728435,-0.17661993260291642,0.3225625783618593,1983
0.0,0.0,1.3400481491121496E-7,1058
0.1062921014001037,0.09922074681378568,-0.21700654564630395,1592
-0.03108196324879786,-0.03112007179461629,0.06119370607140551,905
0.0,0.0,0.0,899
0.08763353701696375,0.08057918545880649,-0.17571385145558516,187
-0.04484531109130108,-0.044913894019475986,0.087731659411318,463
0.0,0.0,1.3400481491121496E-7,1138
